source_id,teff_gspphot,logg_gspphot,lum_flame,radius_flame
435578403330816,3340.919,4.6553,,
442072393844224,5266.0,4.5744,0.44266632,0.8032972
442248488194432,3684.4092,4.7294,0.11287502,0.8281727
446406016538240,6222.2876,4.2012,2.7077765,1.4475037
457362477650304,4340.7964,4.4035,0.23157857,0.8544059
461554365680000,5437.5654,4.6552,0.31003746,0.6278143
461588725420544,4390.7603,4.6796,0.128987,0.7197092
463757684399104,5102.4688,4.6814,0.21539865,0.5978558
464170001288448,3315.484,4.9189,0.012204588,0.3355771
464822836316672,5905.915,3.9714,4.8027215,2.215415
473584569593088,6090.2227,4.4877,0.83812386,0.818754
473992591054592,3253.2517,4.9675,,
475298261031424,3328.2017,4.6026,,
479868106278528,3251.434,4.9475,,
480387797766016,5336.685,4.5674,0.4534667,0.78854847
480967617920512,4089.743,4.7404,,
481414294532608,5099.2036,4.7653,0.1772182,0.5401081
483029202249344,3727.6077,4.393,,
485296944987008,4248.7607,4.739,0.10131386,0.59031576
488354961714944,3814.7385,4.3803,0.0627327,0.5726968
499384437627136,5507.7646,4.7315,0.29699752,0.5990507
499457452541056,5568.7695,4.4266,1.0037714,1.0804434
501514741404032,3652.387,4.5963,0.04692338,0.5358745
504572758432256,3106.545,4.986,,
506222025601792,4601.1445,4.8187,0.09365825,0.48270732
506432479420288,4651.482,4.408,0.33863252,0.8781573
506672997589376,5249.7695,3.7182,2.2472997,1.8089062
510207755202688,5339.9116,4.3431,0.7650468,1.0213991
514438298462976,4404.224,4.669,0.12779702,0.6135119
529590943108096,5774.8936,4.4326,1.4517757,1.2006162
531579512616704,4398.0605,4.8162,,
532026189222016,3539.6277,4.6578,,
533503657958912,3709.8406,4.4367,0.12856102,0.87111145
533847255345152,5198.7764,4.7936,,
534225212476288,3404.8748,4.918,0.014397847,0.34458548
542029168385920,5952.3076,4.2166,2.373297,1.4485981
544022033209088,5732.4385,4.2702,1.3413883,1.1780713
544326975601536,4343.719,4.6923,,
551886118041472,5396.7695,4.3173,1.4055729,1.3544039
563362270637184,5364.4546,4.7153,0.27472803,0.6074842
567038762640256,5378.7803,4.3877,0.77447355,1.0222641
568108209870720,3684.7834,4.4013,0.0665335,0.64712995
573326594791424,3637.0442,4.3528,,
574494825902720,3248.1655,4.9512,,
576835583407616,5977.8833,4.6584,0.4985799,0.6559512
581096190973952,5652.166,4.4387,0.82358754,0.94520235
587109145147776,4642.828,4.5026,0.20150743,0.6903719
589342528176768,3752.2185,4.7532,,
592361889514752,3956.1272,4.7838,0.053184934,0.48888883
602188774700288,3315.9497,4.9244,0.015247711,0.37451088
604873129950592,5161.537,4.6909,0.21086141,0.57480896
606621180977792,4022.8242,4.7886,0.053377807,0.47700855
607480174413312,5367.041,4.6691,0.26706114,0.60097325
609060722407552,3545.8105,4.6145,,
612874653377920,3696.7783,4.6279,0.02704385,0.40844035
613458768946432,3687.0579,4.6713,0.035827074,0.4885326
613978460597248,6667.173,3.9762,6.8912315,1.9662399
614042885977216,3302.5063,4.6219,,
616173188226304,4795.3174,4.9165,,
616967757813248,5547.0786,4.4161,0.8285792,0.9856966
618754464202880,4222.692,4.5505,0.14604472,0.7111137
619952759492992,3532.6953,4.8942,,
620536875015552,3314.19,4.6183,,
621297084847872,3439.4802,4.9272,0.0131766,0.32378122
621842545095040,5575.2026,4.5288,0.4814643,0.7454388
623049431495936,4912.8555,4.6776,0.3305233,0.7961112
625007936582016,5129.7915,4.4529,0.5110431,0.9043914
627477542225792,5387.8677,4.7303,0.23268798,0.5582571
627962874076416,3679.7136,4.7791,0.035879046,0.46590626
630672997898496,3410.7212,4.8042,0.02332908,0.43893522
631089610268160,4484.838,4.8002,0.08376333,0.4810787
635620800106368,5575.0557,4.7618,,
637476226412288,3320.2998,4.9496,,
6910603187200,5168.6343,4.7576,0.18906237,0.54156417
7387343906304,4458.5513,4.6068,0.16485769,0.681514
13164075594240,5014.7295,4.4639,0.4387745,0.8681173
13645111935488,3735.8596,4.6196,0.052521735,0.55323166
14431090271232,5895.3096,4.3999,0.98002285,0.95145226
19451907692160,5430.8413,4.2863,1.3584598,1.319736
22471268964352,3347.668,4.6787,,
25632365026176,5449.866,4.6472,0.31762308,0.63286144
27281632467968,5352.47,4.7223,0.2350057,0.564277
28935195662720,4208.283,4.3722,0.16419813,0.76171523
29137058351104,3333.3638,4.6445,,
31890132975360,5146.8403,4.5639,0.45690966,0.8591238
35394826318080,4773.753,4.5247,0.2860257,0.7713212
41231686263936,3370.5918,4.2134,,
41751377912960,3912.4622,4.7459,0.053302314,0.51500666
43331925875712,4387.4907,4.5251,0.14635512,0.66701335
48687749294464,3730.9653,4.3796,0.027043516,0.3915318
49718541571200,5139.0845,4.3959,0.5994778,0.97919625
52093659149952,5933.333,4.3567,1.1868019,1.0303799
54533200551552,3270.8318,4.6095,,
55529633168000,3329.194,4.6115,0.011850055,0.3317983
56075093277440,4541.6377,4.7104,0.11172417,0.5441997
57896159414912,3573.3108,4.6124,0.03184216,0.48573095
58652073663744,5160.5537,4.7585,0.19127749,0.5473393
58995671057408,4866.3535,4.7259,,
59270548970752,5404.7183,4.7278,0.26025763,0.58105356
67246303740672,5962.7017,4.4425,0.8706891,0.87536657
68444599162624,5260.3687,4.7748,,
68959995257216,3900.2107,4.5857,,
74496208552064,5229.054,4.4997,0.5507016,0.90191245
74977244861696,3976.89,4.7378,0.07998118,0.60740817
77343771156992,5458.741,4.7153,0.27705258,0.5897882
78516297909888,4666.3726,4.6347,0.20555237,0.6954375
81093278505216,3937.567,4.7783,0.05281248,0.49427316
81982336007552,3445.2705,4.4891,0.050275832,0.62982386
82016695749504,3799.4146,4.3685,0.061511613,0.5728828
82020991249280,6033.03,4.4091,1.0429118,0.93178827
83322365823488,4977.751,4.7226,0.13929068,0.5007554
83842057354752,5097.7593,4.6778,0.44957358,0.86420095
83940841093248,4287.7485,4.8223,,
86041080639360,4418.2695,4.6388,0.18082143,0.72357166
92603790642688,5590.456,4.4907,0.7170146,0.90269506
93565863300736,4310.997,4.749,0.08926183,0.5344502
94935957213312,3523.304,4.4108,0.081513904,0.7670173
95180771016320,3502.9702,4.5867,0.03664757,0.52644545
95696167093120,4295.7217,4.4682,0.15715943,0.72053176
95726231196416,3274.5364,4.7413,,
110917531210240,4421.6133,4.5539,0.16252747,0.6867488
115315577714816,4341.1826,4.672,0.12120877,0.61463344
117304147161216,4913.02,4.8275,,
117544667186560,3670.1428,4.5953,,
121637769567360,3460.49,4.7627,0.026793245,0.4560963
122359324075904,5310.8604,4.633,0.65811336,0.9605279
124283469407616,4951.725,4.7022,0.43609995,0.8985496
126890514168320,4385.783,4.8414,0.23699038,0.8465097
127096672604032,3252.616,4.7454,,
127169687453056,3477.359,4.7975,0.032562755,0.49421263
127685083505664,5077.524,4.6204,0.38386664,0.80046326
131533374199680,4464.8853,4.8134,0.07974448,0.47175825
131705172891392,3686.629,4.7552,0.044292785,0.5174994
134041635120896,5460.6655,4.5989,0.62126726,0.8773661
134900628576512,4694.6963,4.5138,0.30624405,0.8346941
138370962133760,5535.0874,4.5791,0.39980862,0.6869576
138572825251712,3545.3296,4.6755,,
143421843569792,5223.823,4.4855,0.5470542,0.90275824
146853521805824,4276.202,4.9319,,
148674587947776,5730.7456,4.7193,,
149881474381824,4604.993,4.31,0.46014312,1.0602162
151217208589056,4688.6074,4.8592,,
157779918646272,4601.824,4.7121,0.17008248,0.654548
158230890812288,5225.9834,4.6204,0.25721097,0.61827064
164690521597056,5838.684,4.3451,1.9195424,1.3538958
165274637148288,4337.6045,4.6329,0.13655747,0.651931
168465797513344,3248.3743,4.9939,,
169015553099904,4762.178,4.5547,0.20714715,0.6688001
172799419847040,4278.0264,4.4809,0.2462802,0.90039253
174375672541312,4155.0615,4.968,,
174586126237952,4183.0254,4.6649,0.17120145,0.7966767
176643415007744,5188.0366,4.744,0.2021178,0.5546968
177571127944832,5726.0664,4.7389,0.35394138,0.6043351
191972153867648,4875.972,4.4989,0.2734917,0.72655916
192414535095808,3387.7773,4.6099,,
195683005592064,3560.5376,4.5316,0.03903904,0.519315
197053099644544,4451.7666,4.8978,,
200145476098048,4797.0713,4.8977,,
201141908519552,3879.895,4.8122,,
203821968111360,5698.483,4.6742,0.352971,0.611717
206884280295552,5019.398,4.3937,0.51536876,0.9506913
207296597181440,4978.4424,4.5125,0.55436075,0.9957452
208941569016832,5652.4297,4.1866,2.1703687,1.5339073
210075440504576,3324.7449,4.4912,,
210315958674048,4325.0996,4.8276,0.061531942,0.44284075
212480622360448,3930.6472,5.0204,,
213034673452800,3719.8682,4.7949,,
215916596208384,5024.5674,4.7947,,
216191474116992,4301.3193,4.6662,0.095305875,0.570075
217016107842176,4079.9365,5.0237,,
221139276457984,3322.6702,4.4968,,
221654672545792,3782.1543,4.8848,,
224510826060160,4799.081,4.7054,0.30976498,0.8395473
228737073888000,5361.469,4.6772,0.2732783,0.6086338
231275399298944,4537.573,4.8155,,
238112987258752,3387.3718,4.229,,
239491671985920,5111.853,4.7453,,
241140939425792,4926.616,4.5026,0.3451077,0.803819
249005024341248,4899.962,4.8042,0.120423,0.4837085
249279902253568,4149.42,4.6279,0.14276367,0.7309789
251551940177664,5321.259,4.3855,0.6563042,0.95269346
259557759213312,4754.0547,4.6075,0.19151819,0.64395624
259793982220672,3845.2068,4.8555,,
261722422725376,6157.888,4.2175,1.9109907,1.2212178
263440409642240,4286.271,4.5523,0.10331429,0.58217025
264054589760256,4263.13,4.7289,0.13373135,0.66881293
271514948135040,5011.65,4.4995,0.3733145,0.8097927
272197847956352,4264.354,4.6795,0.08422291,0.5303962
272786258454400,4422.7837,4.5944,0.1275899,0.609344
274809188079744,3928.4878,4.3751,0.18292932,0.9764674
281341833303936,4404.8525,4.6625,0.11965287,0.5935964
283987533328896,3371.7744,4.9036,0.014304504,0.35073727
288243845193088,6135.452,4.7005,,
289308997085184,3367.4827,4.9423,0.0116307745,0.3163308
293917497710208,5437.7446,4.7312,0.2386102,0.5538418
294806555205376,5122.759,4.408,1.1637006,1.3716304
296150880706432,5581.885,4.4194,0.9156544,1.0217903
297181672853632,5031.9517,4.4834,0.45635042,0.8034877
298796580555648,4886.1147,4.7903,0.12808675,0.50146955
300411488269440,4539.4067,4.5607,0.19270664,0.7095319
303710023152512,4416.555,4.5948,0.18879417,0.7419804
306802399602432,4624.0586,4.5443,0.19913413,0.6936974
307588377922176,3291.462,4.5377,,
308108069657600,3634.0005,4.4939,0.06641499,0.65244275
310234077987712,3266.3708,4.6822,,
317965019113728,5037.955,4.7078,0.19830422,0.58581704
319584222287744,4850.071,4.526,0.31317633,0.7950748
320683733915264,3442.293,4.592,0.03345009,0.5142959
322947181199872,3493.2686,4.6407,0.034601964,0.53020203
325008765519488,4772.2676,4.8932,,
334114096236672,5090.083,4.6304,0.26103908,0.6555031
336935890135680,5669.743,4.2532,1.7243879,1.3470712
338241560191488,3809.4604,4.6395,0.06892858,0.6020869
338718301123328,3214.7332,4.645,,
340784180833536,3673.0776,4.7085,0.055386253,0.5793233
349374115419136,5986.6323,4.1495,2.9079304,1.5856733
356555300730752,4435.111,4.6996,0.23834243,0.8323737
363049291302912,4125.7812,4.5229,0.11730016,0.6701873
369234044177024,5539.0513,4.368,0.89224356,1.025145
373700810171008,4660.7144,4.5535,0.21213052,0.70973504
374761666563456,3483.8765,4.8652,,
376239135317760,5784.79,4.72,,
378682972232064,3680.8389,4.4195,0.086122036,0.571767
381740988942848,6241.5967,4.4245,2.2825637,1.3130577
383115377773952,6366.073,4.0715,3.224892,1.4765753
389467634749184,3396.1064,4.799,0.022982731,0.43755618
389673793181184,5083.395,4.695,0.5988722,0.99433845
389776872394368,3344.1228,4.6189,,
391636593591424,5253.5347,4.3731,0.7845618,1.0523138
393384644940672,5049.1743,4.7923,,
396648820095104,4143.9565,4.9923,,
398710404415872,5763.71,4.7256,,
402180738002048,3559.7559,4.4259,0.05487041,0.6178395
402356831978752,3980.8347,4.7386,0.09609891,0.65966845
405724086321536,5341.6206,4.6276,0.35391533,0.69707406
407334698744448,3880.238,4.5963,0.12692225,0.79578155
408404145909376,4230.743,4.657,0.15371491,0.7304784
409190124612992,4559.585,4.557,0.4178605,1.0342296
409984693875456,5082.4243,4.4164,0.51333356,0.9246111
410637528904832,6157.1953,4.4246,1.2752999,0.9983667
411290363932800,3425.1543,4.9182,0.008724689,0.272176
411324723670400,3829.6575,4.7624,0.04803928,0.49842635
412007623310592,5359.2,4.693,0.29419604,0.6393369
414653323161984,5415.4014,4.7441,,
414756402380288,4317.3945,4.658,0.16278204,0.7217496
417440757094528,4469.6626,4.6204,0.18552963,0.71734035
418192376222208,4757.274,4.8911,,
425893252733952,4265.9507,4.3125,0.19306867,0.80463004
426752246195968,5760.787,4.5117,0.8340561,0.9179776
428706455642496,4624.886,4.8001,0.10307361,0.50019157
435440964374528,3911.9294,4.8831,0.0567837,0.52425146
437365109750016,3818.8538,4.9072,,
439396629901184,5134.6655,4.6392,0.6032613,0.99492955
440560565387776,5048.3843,4.7251,,
442145408980480,3637.148,4.7854,0.03480088,0.47027177
442351567411328,5390.528,4.6776,0.28205386,0.61096674
442587789966464,5223.775,4.7555,0.21456093,0.56484264
442793948349312,4991.5728,4.3513,0.63966066,1.0709293
445027331391744,5722.0815,4.7403,,
445542727473152,5199.284,4.8153,,
446985836568832,3335.1814,4.6688,,
447913549512192,4146.307,4.5412,0.19287613,0.8524292
453862079757312,3542.3745,4.8979,,
455060375133824,4051.7434,4.7981,,
455507051728768,3414.991,4.8081,0.02356496,0.4400984
457637355457536,3592.4587,4.4564,0.01365357,0.31976405
460905825656576,5777.7065,4.6601,,
462005337773952,5300.8345,4.6499,0.24250695,0.5877835
462280215652096,4861.7124,4.5551,0.3097653,0.784228
462864331200512,4498.652,4.6199,0.15368564,0.6579068
463998202597120,3402.911,4.8594,,
470213019819264,3982.3125,4.7993,0.047145166,0.4576842
474989023374080,3470.495,4.9197,0.015639862,0.34545267
477428564845952,4373.053,4.6646,0.07745275,0.5124308
479631883524992,4409.832,4.4998,0.17637269,0.72117645
481452949655808,4866.821,4.4387,0.33526722,0.8066263
484231793080960,3370.3586,4.6179,0.0118534025,0.32206786
486469471446144,5129.411,4.6772,0.23025118,0.6094387
488771573920256,5743.662,4.5333,0.8687984,0.93318176
489424408950400,4586.228,4.5317,0.24322495,0.7775938
493581937281664,5237.627,4.387,0.6622083,0.98943955
495158189781120,3202.1975,4.7176,,
496051542988672,5031.598,4.7932,,
496674313729920,5067.694,4.6877,0.2018244,0.5818248
505161169097984,4902.814,3.2614,5.4200315,3.205934
512960829751296,4452.573,4.5022,0.2663646,0.8670301
515537810064512,5816.079,4.7018,0.3957568,0.61829925
516907904259840,4478.0503,4.7288,0.09743902,0.51686585
521207166915584,3872.1687,4.6348,0.07349631,0.6048431
531961765052416,5321.5684,4.3945,0.65092444,0.95025724
533198715636352,3886.2988,4.8189,,
533542312985728,5659.413,4.7403,,
535840120194816,4897.7754,4.776,,
539516612217472,3244.8328,4.603,,
539830145127936,5422.4814,4.6096,0.6608898,0.91460836
541685571003008,4073.2964,4.4755,0.08393594,0.57942754
547659870196864,3791.7341,4.4294,0.105479516,0.7563681
548278345501440,5537.1113,4.7231,0.31063774,0.6052078
548901116237440,4642.961,4.784,0.10324653,0.49763513
343597448960,4536.664,4.6276,0.1355566,0.59790236
5497558205696,5043.8276,4.6024,0.45569074,0.88396305
6463926589568,5433.686,4.6985,0.27852994,0.59603274
8040178948096,3500.2463,4.4738,0.050429914,0.60726887
9109626472192,4984.018,4.7728,0.14107162,0.5049646
10995116285312,3853.5645,5.0213,,
13301514552192,6623.5117,4.1196,3.8950877,1.4983648
15118285072768,4844.7407,4.8627,,
16733192740608,5956.61,4.1685,2.6125538,1.517432
18210661403392,5136.044,4.6682,0.22779737,0.60330945
35115652874752,6210.5103,4.6842,,
38070590127616,3713.017,4.7427,0.054084383,0.5635385
38242388819712,3678.524,4.4254,,
41476500006656,4830.583,4.5141,0.32457167,0.8136935
42335493463424,5571.944,4.3539,1.0521452,1.1062953
43194486923264,4706.319,4.4487,0.36637723,0.9060005
46660524732544,4687.3154,4.806,,
46797963686144,3751.7139,4.4,,
51406464405760,4549.396,4.736,0.101551235,0.5167045
51750061767040,5412.4385,4.4061,0.8759589,1.0646399
54258322646272,4437.2783,4.616,0.17398998,0.6874308
54803782957312,4689.449,4.6612,0.2636505,0.7931083
56594784850688,5214.758,4.6211,0.64549404,0.992829
56938381680256,4447.299,4.8349,,
59854664522368,5380.0767,4.3629,0.87917286,1.0790588
60026463218816,3478.197,4.6645,,
68964290684160,5753.919,4.1897,2.1561677,1.4777123
69647190025088,4888.4087,4.8751,,
77618649217664,5539.6597,4.5535,0.9368909,1.0668459
78688096601216,5818.6343,4.1376,2.536919,1.5656165
81604378883456,3507.9893,4.8221,0.04021191,0.5440661
82295869155840,5210.6025,4.6854,0.5557505,0.9108196
87033217578496,3212.094,4.9568,,
88618060992256,3021.4028,5.0351,,
89202176545152,5487.393,4.393,0.7962198,0.9827854
89850715929088,4171.749,4.6481,0.22166109,0.90397346
92225833547520,5063.025,3.255,3.0933032,2.2817729
98097053338880,4734.633,4.1958,0.28712863,0.79621637
98341866944128,4779.136,4.7055,0.38656613,0.9285599
104595339324288,3131.568,4.9661,,
110432199426816,3418.4817,4.6393,,
118128780885376,7023.241,4.393,,
118300579579776,3690.3728,4.3782,0.11527476,0.82772034
121289876820864,4967.6914,4.6649,0.34550804,0.7987492
123802433069824,5118.75,4.6771,0.4008543,0.8075979
125413045400960,4833.3735,4.8096,,
127788162720128,5405.3237,4.3888,0.8855913,1.0732961
132426727421952,4716.266,4.8821,0.07910286,0.42163476
134075994859904,3568.071,4.9718,,
137129716240128,5027.5117,4.6122,0.10687438,0.7942966
139397458976000,4695.9595,4.7225,0.14607829,0.5780412
140054589313280,4732.65,4.6917,0.23474266,0.7243292
141733920781568,4813.025,4.8796,0.18484066,0.6231118
146101903141888,4939.686,4.4939,0.41142777,0.8764179
150431230195328,3597.8232,4.7817,0.023569234,0.3945181
152355375542400,5331.203,4.3843,0.35434055,0.69169545
152763396833792,4133.793,4.9649,,
155237297993344,4408.38,4.8653,,
156130651193472,3251.5518,4.7362,,
156955284920704,4891.356,4.7626,0.40727067,0.89319414
160116381076224,3810.086,4.9025,,
161181532725504,4684.3545,4.6909,0.1902126,0.66013104
164273909424896,5896.2905,4.7284,,
167091407990272,3552.3162,4.8574,0.031251557,0.46640375
171184512139904,3750.289,4.6301,0.07215324,0.6413009
175646982874624,5427.5596,4.7716,,
176334177357184,5025.8174,4.7927,,
177197466380288,4210.3125,4.3866,0.15197648,0.7243441
178365697482624,5818.2188,4.1062,2.3277683,1.5265868
180045029052928,6485.7896,4.0972,4.328169,1.6482846
180697864082688,5812.5044,4.2495,1.7626845,1.307902
182213988180352,4231.742,4.6742,0.1463872,0.74983567
182248347919872,3626.278,4.7919,0.07537004,0.70929605
190215511703808,4043.0269,4.874,,
190769563028736,4290.624,4.6363,0.120459214,0.62987965
190833987000576,3367.0225,4.3994,0.014666131,0.35573107
191555541621888,5596.5947,4.1263,2.3643782,1.6310117
192556269420672,5083.736,4.2904,0.9317324,1.2422788
192723772743296,5388.4683,4.7452,0.2567602,0.5833887
197160474341760,3946.6455,4.8211,0.03777853,0.41889817
197602855461760,3594.6072,4.474,,
203547090202240,3280.6614,4.8871,0.012527559,0.34670296
206884280295424,5189.8027,4.1664,2.8053827,2.062851
209525684690816,3489.8105,4.4921,0.024062615,0.42845687
212278759211392,5358.2705,4.6984,0.54418486,0.85951936
213408335303168,4590.913,4.69,0.19708376,0.70609117
214473487196544,5888.21,4.6349,0.4787198,0.6654126
219077692156288,3347.995,4.6003,,
219666102952192,5757.578,4.5048,0.8942782,0.96095437
221212291177472,5637.8794,4.5494,0.8314718,0.9597997
224132868963968,6178.4595,3.7889,3.6202574,1.6246829
240037132619904,3550.918,4.4844,0.03741459,0.50815266
245298467766912,4781.3433,4.6485,0.31695548,0.81953317
